C6202|成都东|江油|457|533
C6209|江油|成都东|1240|1315
C6211|绵阳|成都东|473|534
C6213|绵阳|成都东|638|681
C6214|成都东|绵阳|410|453
C6215|绵阳|成都东|770|826
C6216|成都东|绵阳|562|618
C6217|绵阳|成都东|932|981
C6218|成都东|绵阳|701|750
C6219|绵阳|成都东|1080|1137
C6220|成都东|绵阳|863|912
C6221|绵阳|成都东|1236|1279
C6222|成都东|绵阳|1003|1060
C6224|成都东|绵阳|1157|1214
C6251|成都东|眉山东|411|453
C6252|眉山东|成都东|480|528
C6253|成都东|峨眉山|456|532
C6254|乐山|成都南|636|684
C6255|成都东|乐山|548|614
C6256|乐山|成都东|793|861
C6257|成都南|乐山|704|772
C6258|乐山|成都东|984|1082
C6259|成都东|乐山|881|947
C6260|眉山东|成都东|1177|1235
C6261|成都东|眉山东|1102|1151
C6264|峨眉山|成都南|668|743
C6265|成都东|峨眉山|566|643
C6266|峨眉山|成都东|884|981
C6267|成都南|峨眉山|763|863
C6268|峨眉山|成都南|1102|1180
C6269|成都东|峨眉山|1001|1078
C6270|峨眉山|成都东|1284|1353
C6271|成都南|峨眉山|1200|1264
C6272|乐山|成都东|1220|1292
C6301|江油|峨眉山|422|612
C6302|峨眉山|江油|433|628
C6303|江油|峨眉山|553|723
C6304|峨眉山|江油|552|736
C6305|江油|乐山|652|835
C6306|峨眉山|江油|632|831
C6307|江油|峨眉山|756|928
C6308|峨眉山|江油|744|916
C6309|江油|峨眉山|851|1040
C6310|乐山|江油|855|1024
C6311|江油|峨眉山|936|1100
C6312|峨眉山|江油|948|1132
C6313|江油|乐山|1044|1195
C6314|峨眉山|江油|1061|1220
C6315|江油|峨眉山|1152|1311
C6316|峨眉山|江油|1120|1299
C6361|贵阳|开阳|485|552
C6362|开阳|贵阳北|567|615
C6363|贵阳北|开阳|520|578
C6364|开阳|贵阳北|600|654
C6365|贵阳北|开阳|587|635
C6366|开阳|贵阳北|650|703
C6367|贵阳北|开阳|973|1030
C6368|开阳|贵阳北|1050|1104
C6801|深圳坪山|深圳北|442|465
C6802|深圳北|深圳坪山|405|426
C6803|深圳坪山|深圳北|518|542
C6804|深圳北|深圳坪山|480|501
C6805|深圳坪山|深圳北|596|618
C6806|深圳北|深圳坪山|558|579
C6807|深圳坪山|深圳北|673|696
C6808|深圳北|深圳坪山|635|656
C6809|深圳坪山|深圳北|749|772
C6810|深圳北|深圳坪山|711|732
C6811|深圳坪山|深圳北|834|857
C6812|深圳北|深圳坪山|790|811
C6813|深圳坪山|深圳北|920|944
C6814|深圳北|深圳坪山|880|901
C6815|深圳坪山|深圳北|998|1021
C6816|深圳北|深圳坪山|960|982
C6817|深圳坪山|深圳北|1077|1101
C6818|深圳北|深圳坪山|1040|1061
C6819|深圳坪山|深圳北|1158|1182
C6820|深圳北|深圳坪山|1119|1140
C6821|深圳坪山|深圳北|1235|1260
C6822|深圳北|深圳坪山|1195|1216
C6823|深圳坪山|深圳北|1310|1335
C6824|深圳北|深圳坪山|1275|1296
C6851|广州|肇庆|440|524
C6852|肇庆|广州|440|527
C6853|广州|肇庆|557|641
C6854|肇庆|广州|540|626
C6855|广州|肇庆|645|711
C6856|肇庆|广州|620|685
C6857|广州|肇庆|726|810
C6858|肇庆|广州|693|778
C6859|广州|肇庆|796|880
C6860|肇庆|广州|780|866
C6861|广州|肇庆|884|968
C6862|肇庆|广州|866|952
C6863|广州|肇庆|970|1033
C6864|肇庆|广州|970|1034
C6865|广州|肇庆|1060|1144
C6866|肇庆|广州|1034|1120
C6867|广州|肇庆|1135|1219
C6868|肇庆|广州|1119|1205
C6869|广州|肇庆|1225|1309
C6870|肇庆|广州|1200|1287
C7601|广州南|珠海|390|464
C7602|珠海|广州南|420|488
C7603|广州南|珠海|420|489
C7605|广州南|珠海|445|524
C7606|珠海|广州南|445|523
C7608|珠海|广州南|480|545
C7609|广州南|珠海|480|549
C7610|珠海|广州南|505|588
C7611|广州南|珠海|505|584
C7612|珠海|广州南|540|598
C7615|广州南|珠海|540|599
C7616|珠海|广州南|565|643
C7617|广州南|珠海|560|644
C7618|珠海|广州南|600|668
C7619|广州南|珠海|600|669
C7621|广州南|珠海|620|704
C7622|珠海|广州南|620|703
C7624|珠海|广州南|660|718
C7625|广州南|珠海|660|719
C7626|珠海|广州南|685|763
C7627|广州南|珠海|685|764
C7628|珠海|广州南|720|788
C7630|珠海|广州南|735|820
C7631|广州南|珠海|720|789
C7633|广州南|珠海|740|824
C7634|珠海|广州南|780|855
C7635|广州南|珠海|780|854
C7637|广州南|珠海|805|884
C7638|珠海|广州南|810|885
C7639|广州南|珠海|840|909
C7640|珠海|广州南|840|913
C7642|珠海|广州南|870|943
C7643|广州南|珠海|875|954
C7644|珠海|广州南|900|968
C7646|珠海|广州南|925|1003
C7647|广州南|珠海|900|969
C7649|广州南|珠海|930|1005
C7650|珠海|广州南|970|1044
C7651|广州南|珠海|960|1029
C7653|广州南|珠海|985|1064
C7654|珠海|广州南|985|1065
C7655|广州南|珠海|1020|1079
C7656|珠海|广州南|1020|1078
C7658|珠海|广州南|1045|1118
C7659|广州南|珠海|1060|1134
C7660|珠海|广州南|1080|1148
C7662|珠海|广州南|1100|1185
C7663|广州南|珠海|1080|1155
C7665|广州南|珠海|1100|1179
C7666|珠海|广州南|1155|1218
C7667|广州南|珠海|1135|1214
C7669|广州南|珠海|1165|1229
C7670|珠海|广州南|1173|1251
C7671|广州南|珠海|1200|1264
C7672|珠海|广州南|1195|1268
C7674|珠海|广州南|1230|1298
C7675|广州南|珠海|1235|1304
C7676|珠海|广州南|1250|1330
C7678|珠海|广州南|1280|1353
C7679|广州南|珠海|1270|1334
C7681|广州南|珠海|1285|1349
C7682|珠海|广州南|1320|1393
C7683|广州南|珠海|1315|1394
C7686|珠海|广州南|1350|1408
C7687|广州南|珠海|1350|1424
C7688|珠海|广州南|1365|1438
C7701|广州南|新会|400|455
C7702|新会|广州南|420|475
C7704|新会|广州南|470|535
C7705|广州南|新会|455|510
C7707|广州南|新会|490|546
C7708|新会|广州南|540|593
C7709|广州南|新会|550|605
C7710|新会|广州南|590|653
C7712|新会|广州南|630|690
C7713|广州南|新会|610|670
C7715|广州南|新会|670|725
C7716|新会|广州南|690|746
C7717|广州南|新会|705|765
C7718|新会|广州南|740|796
C7720|新会|广州南|780|835
C7721|广州南|新会|765|821
C7723|广州南|新会|815|865
C7724|新会|广州南|836|897
C7725|广州南|新会|850|910
C7726|新会|广州南|880|935
C7728|新会|广州南|925|981
C7729|广州南|新会|915|965
C7731|广州南|新会|950|1005
C7732|新会|广州南|980|1035
C7733|广州南|新会|1000|1055
C7734|新会|广州南|1035|1098
C7736|新会|广州南|1080|1140
C7737|广州南|新会|1050|1105
C7739|广州南|新会|1115|1170
C7740|新会|广州南|1140|1195
C7741|广州南|新会|1155|1210
C7742|新会|广州南|1185|1240
C7744|新会|广州南|1225|1280
C7745|广州南|新会|1210|1265
C7747|广州南|新会|1255|1310
C7748|新会|广州南|1280|1337
C7749|广州南|新会|1295|1350
C7750|新会|广州南|1325|1381
C7752|新会|广州南|1365|1423
C7901|常平东|小金口|410|463
C7902|小金口|常平东|390|443
C7903|常平东|小金口|460|513
C7906|小金口|常平东|440|493
C7907|常平东|小金口|510|563
C7908|小金口|常平东|490|543
C7909|常平东|小金口|560|613
C7910|小金口|常平东|530|583
C7911|常平东|小金口|600|634
C7914|小金口|常平东|600|634
C7915|常平东|小金口|650|703
C7916|小金口|常平东|630|683
C7917|常平东|小金口|700|753
C7918|小金口|常平东|670|723
C7919|常平东|小金口|740|793
C7922|小金口|常平东|720|773
C7923|常平东|小金口|790|843
C7924|小金口|常平东|770|823
C7925|常平东|小金口|840|874
C7926|小金口|常平东|820|854
C7927|常平东|小金口|870|923
C7930|小金口|常平东|860|913
C7931|常平东|小金口|930|983
C7932|小金口|常平东|895|948
C7933|常平东|小金口|965|1018
C7934|小金口|常平东|940|993
C7935|常平东|小金口|1010|1063
C7938|小金口|常平东|1000|1053
C7939|常平东|小金口|1080|1114
C7940|小金口|常平东|1035|1088
C7941|常平东|小金口|1105|1158
C7942|小金口|常平东|1080|1114
C7943|常平东|小金口|1150|1203
C7946|小金口|常平东|1130|1183
C7947|常平东|小金口|1200|1253
C8501|兰州|中川机场|342|391
C8502|中川机场|兰州|448|498
C8503|兰州|中川机场|420|480
C8504|中川机场|兰州|526|582
C8505|兰州|中川机场|519|562
C8506|中川机场|兰州|601|646
C8507|兰州|中川机场|538|587
C8508|中川机场|兰州|630|682
C8509|兰州|中川机场|602|645
C8510|中川机场|兰州|663|716
C8511|兰州|中川机场|663|706
C8512|中川机场|兰州|746|795
C8513|兰州|中川机场|708|766
C8514|中川机场|兰州|792|835
C8515|兰州|中川机场|776|819
C8516|中川机场|兰州|862|911
C8517|兰州|中川机场|822|880
C8518|中川机场|兰州|923|967
C8519|兰州|中川机场|855|904
C8520|中川机场|兰州|949|992
C8521|兰州|中川机场|954|998
C8522|中川机场|兰州|1015|1058
C8523|兰州|中川机场|985|1034
C8524|中川机场|兰州|1085|1143
C8525|兰州|中川机场|1022|1071
C8526|中川机场|兰州|1120|1178
C8527|兰州|中川机场|1126|1183
C8528|中川机场|兰州|1200|1251
C8529|兰州|中川机场|1163|1214
C8530|中川机场|兰州|1245|1303
C8531|兰州|中川机场|1205|1261
C8532|中川机场|兰州|1309|1358
C8533|兰州|中川机场|1282|1331
C8534|中川机场|兰州|1354|1403
C8601|兰州西|中川机场|455|493
C8602|中川机场|兰州西|568|603
C8603|兰州西|中川机场|638|674
C8604|中川机场|兰州西|690|732
C8605|兰州西|中川机场|755|790
C8606|中川机场|兰州西|851|886
C8607|兰州西|中川机场|901|938
C8608|中川机场|兰州西|958|993
C8609|兰州西|中川机场|1108|1143
C8610|中川机场|兰州西|1170|1212
D1|北京|沈阳|1088|1401
D10|沈阳北|北京|532|829
D101|北京|哈尔滨西|829|1299
D102|哈尔滨西|北京|637|1111
D11|北京|沈阳北|757|1060
D112|齐齐哈尔|珲春|432|839
D114|珲春|齐齐哈尔|906|1300
D116|哈尔滨西|延吉西|846|1092
D118|延吉西|哈尔滨西|569|795
D12|沈阳北|北京|429|737
D13|北京|沈阳|1131|1439
D14|沈阳北|北京|502|808
D15|北京|沈阳|451|757
D16|沈阳|北京|872|1177
D17|北京|沈阳北|555|854
D18|沈阳北|北京|911|1213
D19|北京|长春|858|1243
D2|沈阳|北京|559|848
D20|长春|北京|675|1073
D2001|北京西|运城北|465|833
D2003|北京西|运城北|798|1172
D2005|北京西|临汾西|929|1253
D2007|石家庄|太原南|415|500
D2008|太原南|石家庄|1216|1306
D201|南宁东|广州南|510|709
D202|广州南|南宁东|605|804
D2021|天津西|太原南|632|855
D203|南宁东|广州南|817|1016
D204|广州南|南宁东|726|925
D205|南宁东|广州南|900|1099
D206|广州南|南宁东|870|1069
D207|南宁东|广州南|1139|1338
D208|广州南|南宁东|1098|1297
D21|北京|珲春|433|1038
D211|贵阳北|广州南|480|731
D212|广州南|贵阳北|840|1092
D22|珲春|北京|766|1351
D2202|成都东|郑州|420|1196
D2206|上海虹桥|成都东|398|1316
D2208|成都东|上海虹桥|500|1395
D2212|上海虹桥|重庆北|450|1213
D2214|重庆北|上海虹桥|435|1215
D2216|上海虹桥|重庆北|519|1280
D2218|重庆北|上海虹桥|519|1290
D2222|杭州东|成都东|454|1323
D2224|成都东|杭州东|456|1341
D2226|福州|重庆北|519|1365
D2228|重庆北|福州|542|1353
D2232|厦门北|重庆北|435|1333
D2234|重庆北|厦门北|459|1357
D2236|南昌|成都东|520|1261
D2238|成都东|南昌|551|1319
D2242|福州|成都东|410|1337
D2244|成都东|福州|405|1383
D2246|杭州东|重庆北|575|1321
D2248|重庆北|杭州东|530|1247
D2251|汉口|重庆北|475|884
D2252|重庆北|汉口|932|1316
D2255|南京南|成都东|508|1254
D2256|成都东|南京南|506|1273
D2259|汉口|成都东|643|1172
D2262|杭州东|成都东|521|1388
D2264|成都东|杭州东|545|1398
D2265|汉口|重庆北|850|1260
D2266|重庆北|汉口|429|816
D2268|南通|重庆北|528|1286
D2270|重庆北|南通|453|1234
D2276|武汉|重庆北|490|921
D2278|重庆北|武汉|803|1224
D2281|南京|深圳北|465|1329
D2283|上海虹桥|深圳北|684|1376
D2285|上海虹桥|深圳北|545|1245
D2286|深圳北|上海虹桥|595|1332
D2287|上海虹桥|深圳北|467|1159
D2288|深圳北|上海虹桥|640|1355
D2293|温州南|深圳北|949|1388
D2294|深圳北|温州南|475|927
D2295|福州南|深圳北|493|823
D2296|深圳北|泰宁|938|1344
D2297|泰宁|深圳北|454|867
D2298|深圳北|福州南|906|1234
D23|北京|长春|933|1329
D2301|福州南|深圳北|559|874
D2304|深圳北|武夷山东|895|1330
D2306|深圳北|福州南|967|1291
D2307|福州南|深圳北|896|1212
D2308|深圳北|福州南|512|842
D2309|福州南|深圳北|948|1276
D2310|深圳北|福州南|585|912
D2311|福州南|深圳北|477|799
D2312|深圳北|福州南|1003|1328
D2313|泉州|深圳北|482|758
D2314|深圳北|泉州|1030|1313
D2315|泉州|深圳北|433|690
D2318|深圳北|厦门北|716|939
D2319|厦门北|深圳北|963|1199
D2320|深圳北|泉州|1145|1408
D2321|南昌西|深圳北|492|1009
D2322|深圳北|南昌西|780|1303
D2323|福州南|深圳北|576|903
D2324|深圳北|福州南|834|1175
D2325|武夷山东|深圳北|546|959
D2326|深圳北|福州南|979|1316
D2327|福州南|深圳北|440|779
D2328|深圳北|福州南|925|1247
D2329|厦门北|深圳北|697|923
D2330|深圳北|福州|946|1286
D2331|福州|深圳北|745|1079
D2332|深圳北|厦门北|1110|1337
D2341|厦门北|深圳北|709|939
D2342|深圳北|厦门北|470|686
D2343|泉州|深圳北|791|1040
D2344|深圳北|泉州|496|768
D2345|厦门北|深圳北|807|1030
D2346|深圳北|厦门北|522|754
D2349|厦门北|深圳北|748|976
D2350|深圳北|厦门北|455|673
D2351|龙岩|深圳北|738|982
D2352|深圳北|龙岩|444|718
D2353|龙岩|深圳北|1104|1359
D2354|深圳北|龙岩|828|1084
D2355|龙岩|深圳北|485|746
D2356|深圳北|龙岩|851|1130
D2357|赣州|深圳北|438|829
D2358|深圳北|赣州|770|1173
D2361|南宁东|广州南|745|979
D2362|广州南|南宁东|486|722
D2363|南宁东|广州南|767|1010
D2364|广州南|南宁东|498|738
D2367|桂林北|珠海|826|1070
D2368|珠海|桂林北|530|768
D2371|南宁东|广州南|735|967
D2372|广州南|南宁东|473|706
D2373|南京南|成都东|420|1157
D2374|成都东|南京南|569|1329
D24|长春|北京|452|854
D25|北京|齐齐哈尔南|598|1228
D26|齐齐哈尔南|北京|473|1048
D2602|长沙南|福州|981|1337
D2604|福州|长沙南|478|832
D2606|长沙南|厦门北|855|1266
D2608|厦门北|长沙南|515|949
D27|北京|哈尔滨西|915|1380
D2701|兰州西|乌鲁木齐|492|1161
D2703|兰州西|乌鲁木齐|510|1193
D2704|乌鲁木齐|兰州西|537|1253
D2705|兰州西|乌鲁木齐|540|1200
D2706|乌鲁木齐|兰州西|565|1262
D2707|兰州西|乌鲁木齐|578|1261
D2708|乌鲁木齐|兰州西|618|1311
D2711|兰州西|乌鲁木齐|645|1329
D2712|乌鲁木齐|兰州西|660|1348
D2714|乌鲁木齐|兰州西|703|1378
D2719|西宁|乌鲁木齐|680|1307
D2720|乌鲁木齐|西宁|679|1296
D2721|兰州西|西宁|585|660
D2722|西宁|兰州西|480|560
D2723|兰州西|西宁|1046|1118
D2724|西宁|兰州|1138|1236
D2725|兰州|西宁|1255|1351
D2731|兰州西|西宁|500|572
D2732|西宁|兰州西|592|672
D2733|兰州西|西宁|695|775
D2734|西宁|兰州西|1008|1091
D2735|兰州西|西宁|908|988
D2736|西宁|兰州西|795|878
D2741|兰州西|嘉峪关南|460|712
D2742|嘉峪关南|兰州西|435|695
D2743|兰州|嘉峪关南|475|720
D2744|嘉峪关南|兰州西|520|785
D2745|兰州|嘉峪关南|560|805
D2746|玉门|兰州西|490|809
D2747|兰州西|嘉峪关南|730|966
D2748|嘉峪关南|兰州|755|1008
D2749|兰州西|嘉峪关南|829|1100
D2750|嘉峪关南|兰州西|776|1041
D2751|兰州西|嘉峪关南|850|1117
D2752|嘉峪关南|兰州|825|1066
D2753|兰州|嘉峪关南|1029|1291
D2754|嘉峪关南|兰州西|1015|1274
D2755|兰州西|嘉峪关南|1066|1330
D2756|嘉峪关南|兰州西|1130|1387
D2757|兰州|玉门|1093|1424
D2758|嘉峪关南|兰州西|1139|1395
D2781|西宁|嘉峪关南|481|696
D2782|嘉峪关南|兰州西|724|1023
D28|哈尔滨西|北京|417|891
D2803|贵阳北|广州南|488|805
D2804|广州南|贵阳北|450|782
D2805|贵阳北|广州南|506|831
D2806|广州南|贵阳北|528|857
D2807|贵阳北|广州南|526|855
D2808|广州南|贵阳北|540|882
D2809|贵阳北|广州南|539|875
D2810|广州南|贵阳北|565|904
D2811|贵阳北|广州南|555|890
D2812|广州南|贵阳北|583|915
D2813|贵阳北|广州南|578|896
D2814|广州南|贵阳北|624|964
D2815|贵阳北|广州南|613|942
D2816|广州南|贵阳北|636|974
D2817|贵阳北|广州南|644|985
D2818|广州南|贵阳北|649|991
D2819|贵阳北|广州南|683|1004
D2820|广州南|贵阳北|720|1050
D2821|贵阳北|广州南|724|1039
D2822|广州南|贵阳北|755|1080
D2823|贵阳北|广州南|734|1071
D2825|贵阳北|广州南|888|1210
D2826|广州南|贵阳北|858|1184
D2827|贵阳北|广州南|912|1247
D2828|广州南|贵阳北|876|1214
D2829|贵阳北|广州南|936|1254
D2830|广州南|贵阳北|904|1224
D2831|贵阳北|广州南|942|1266
D2832|广州南|贵阳北|916|1248
D2833|贵阳北|广州南|989|1319
D2834|广州南|贵阳北|932|1256
D2835|贵阳北|广州南|1000|1331
D2836|广州南|贵阳北|965|1304
D2837|贵阳北|广州南|1015|1346
D2838|广州南|贵阳北|1007|1329
D2840|广州南|贵阳北|1031|1356
D2841|贵阳北|广州南|1055|1392
D2842|广州南|贵阳北|1072|1378
D2843|贵阳北|广州南|1083|1409
D2844|广州南|贵阳北|1092|1401
D2877|广州|贵阳北|688|1025
D2879|贵阳北|广州|807|1134
D29|北京|齐齐哈尔南|418|990
D295|郑州|福州|504|1127
D2959|桂林北|广州南|460|625
D296|福州|郑州|649|1274
D2961|桂林北|广州南|479|650
D2962|广州南|桂林北|552|728
D2963|桂林北|广州南|517|682
D2964|广州南|桂林北|611|781
D2965|桂林北|广州南|750|924
D2967|桂林北|广州南|804|973
D2968|广州南|桂林北|707|871
D2969|桂林北|广州南|854|1022
D2970|广州南|桂林北|747|912
D2971|桂林北|广州南|898|1089
D2972|广州南|三江南|786|990
D2973|桂林北|广州南|933|1111
D2974|广州南|桂林北|946|1126
D2975|三江南|广州南|1063|1286
D2976|广州南|桂林北|995|1161
D2977|桂林北|广州南|1146|1311
D2979|桂林北|广州南|1190|1356
D2980|广州南|桂林北|1136|1318
D2982|广州南|桂林北|1230|1388
D2992|广州南|柳州|443|694
D2994|柳州|广州南|715|958
D2995|广州|桂林北|1163|1345
D2997|桂林北|广州|497|670
D3|北京|沈阳北|1095|1411
D30|齐齐哈尔南|北京|767|1342
D3002|上海虹桥|武汉|392|744
D3006|上海虹桥|宜昌东|833|1283
D3010|上海虹桥|汉口|892|1219
D3012|汉口|上海虹桥|500|862
D3014|上海虹桥|汉口|967|1307
D3016|汉口|上海虹桥|456|808
D3022|上海虹桥|武昌|556|920
D3026|上海虹桥|汉口|810|1134
D3032|上海虹桥|汉口|916|1250
D3034|汉口|上海虹桥|524|890
D3042|上海虹桥|汉口|1007|1358
D3044|武昌|上海虹桥|564|965
D3046|上海虹桥|汉口|1073|1398
D3048|武昌|上海虹桥|691|1050
D3052|上海虹桥|汉口|952|1281
D3054|汉口|上海虹桥|558|927
D3056|上海虹桥|汉口|435|777
D3058|汉口|上海虹桥|800|1168
D3064|上海虹桥|汉口|500|844
D3068|上海虹桥|汉口|618|962
D3070|汉口|上海虹桥|987|1346
D3072|上海虹桥|宜昌东|410|897
D3074|宜昌东|上海虹桥|813|1294
D3077|南京南|宜昌东|458|782
D3078|宜昌东|南京南|917|1262
D3081|南京南|宜昌东|908|1241
D3082|宜昌东|南京南|510|871
D3086|上海虹桥|汉口|1003|1333
D3090|上海虹桥|汉口|615|929
D3094|上海虹桥|汉口|867|1198
D31|大连|北京|546|912
D3101|上海虹桥|福州|909|1310
D3102|福州|上海虹桥|460|854
D3103|上海虹桥|福州南|957|1331
D3104|莆田|上海虹桥|470|924
D3109|温州南|福州|438|579
D311|北京南|上海|1276|1988
D3110|福州|温州南|1224|1355
D3111|杭州东|深圳北|453|1096
D3112|深圳北|杭州东|677|1321
D312|上海|北京南|1150|1867
D3125|南京|深圳北|385|1239
D313|北京南|上海|1174|1901
D3131|上海虹桥|龙岩|457|1000
D3135|南京|赣州|490|1341
D314|上海|北京南|1268|1975
D3141|上海虹桥|龙岩|799|1346
D3145|上海虹桥|赣州|400|1093
D3147|赣州|上海虹桥|658|1320
D3152|南通|汉口|630|1000
D3156|南通|汉口|995|1349
D3158|汉口|南通|606|946
D3201|上海虹桥|厦门北|500|975
D3205|上海虹桥|厦门北|575|1041
D3207|上海虹桥|厦门北|708|1212
D321|北京南|上海|1283|1993
D3211|宁波|厦门北|450|783
D3212|厦门北|宁波|1034|1350
D3215|宁波|厦门北|854|1201
D3217|杭州东|厦门北|958|1391
D3218|厦门北|杭州东|524|933
D3219|宁波|厦门北|420|747
D322|上海|北京南|1193|1905
D3220|厦门北|宁波|1064|1378
D3222|南昌西|武汉|482|640
D3223|武汉|南昌西|670|847
D3226|南昌西|武汉|868|1039
D3227|武汉|南昌西|1068|1242
D3231|杭州东|厦门北|438|842
D3232|厦门北|杭州东|957|1357
D3241|武汉|南昌西|530|701
D3242|南昌西|武汉|727|902
D3245|武汉|南昌西|928|1111
D3246|南昌西|武汉|1150|1304
D3256|南昌西|宜昌东|913|1209
D3258|宜昌东|南昌西|540|886
D3262|汉口|福州|490|906
D3264|福州|汉口|935|1347
D3272|汉口|厦门北|752|1246
D3274|厦门北|汉口|558|1026
D3276|汉口|厦门北|510|988
D3278|厦门北|汉口|885|1382
D3291|上海虹桥|龙岩|735|1313
D3293|龙岩|上海虹桥|520|1117
D3295|南京南|龙岩|472|1072
D33|北京|大连|887|1262
D3301|宁波|南昌西|918|1380
D3303|南昌西|宁波|425|888
D3305|宁波|厦门北|1027|1375
D3306|厦门北|宁波|676|1002
D331|武汉|温州南|492|952
D332|温州南|武汉|795|1230
D3321|上海虹桥|武夷山东|1119|1351
D3322|武夷山东|上海虹桥|445|675
D3323|上海虹桥|上饶|1149|1341
D3325|婺源|上海虹桥|451|701
D352|上海虹桥|成都东|364|1225
D354|成都东|上海虹桥|481|1376
D3561|贵阳北|北海|436|880
D3563|贵阳北|北海|495|929
D3564|梧州南|贵阳北|530|932
D3566|南宁东|贵阳北|615|958
D3567|贵阳北|梧州南|952|1360
D3568|北海|贵阳北|880|1340
D3569|贵阳北|南宁东|983|1315
D3570|北海|贵阳北|904|1362
D3592|桂林北|贵阳北|565|710
D3594|桂林北|贵阳北|1277|1418
D3601|南宁东|广州南|420|659
D3602|广州南|南宁东|465|689
D3603|南宁东|广州南|430|669
D3604|广州南|南宁东|504|752
D3605|南宁|广州南|435|695
D3607|南宁东|广州南|460|703
D3608|广州南|南宁东|590|843
D3609|南宁东|广州南|480|721
D3610|广州南|南宁东|618|855
D3611|南宁东|广州南|488|737
D3612|广州南|南宁东|643|879
D3614|广州南|南宁东|655|891
D3615|南宁东|广州南|538|766
D3616|广州南|南宁东|685|936
D3617|南宁东|广州南|550|793
D3618|广州南|南宁东|700|942
D3619|南宁东|广州南|562|799
D3621|南宁东|广州南|710|935
D3622|广州南|南宁|734|1000
D3624|广州南|南宁|832|1078
D3625|南宁|广州南|802|1045
D3626|广州南|南宁东|982|1218
D3627|南宁东|广州南|835|1060
D3628|广州南|南宁东|1018|1254
D3630|广州南|南宁东|1050|1274
D3631|南宁东|广州南|882|1124
D3632|广州南|南宁东|1058|1282
D3633|南宁东|广州南|910|1142
D3634|广州南|南宁东|1080|1314
D3635|南宁东|广州南|920|1163
D3637|南宁东|广州南|960|1198
D3638|广州南|南宁东|1112|1330
D3639|南宁东|广州南|974|1217
D3640|广州南|南宁东|1120|1350
D3641|南宁东|广州南|990|1229
D3643|南宁|广州南|1022|1272
D3646|广州南|南宁东|1155|1391
D3647|南宁东|广州南|1155|1400
D3648|广州南|南宁东|1163|1405
D3650|广州南|南宁东|1183|1421
D366|武汉|成都东|454|1047
D3677|广州|南宁东|845|1098
D3679|南宁东|广州|580|822
D368|成都东|武汉|655|1206
D3682|广州南|钦州东|713|1011
D3684|防城港北|广州南|540|868
D3686|广州南|防城港北|976|1297
D3688|防城港北|广州南|645|951
D3692|钦州东|广州南|1077|1386
D37|北京|大连北|951|1328
D3706|广州南|北海|516|869
D3708|北海|广州南|486|838
D3710|广州南|北海|546|887
D3712|北海|广州南|560|903
D3714|广州南|北海|792|1143
D3716|北海|广州南|638|998
D3718|广州南|北海|891|1229
D3722|广州南|南宁东|925|1162
D3724|北海|广州南|892|1235
D3726|广州南|北海|955|1315
D3728|北海|广州南|912|1260
D3751|桂林|广州南|420|757
D3752|广州南|柳州|492|747
D3753|柳州|广州南|769|1033
D3754|广州南|柳州|559|807
D3755|柳州|广州南|833|1077
D3756|广州南|柳州|761|1004
D3757|柳州|广州南|1027|1280
D3760|广州南|柳州|813|1066
D3761|柳州|广州南|1095|1362
D3762|广州南|桂林|1066|1373
D377|杭州东|厦门北|504|919
D378|厦门北|上海虹桥|866|1347
D3782|广州南|百色|534|886
D3784|百色|广州南|480|848
D3786|广州南|百色|883|1222
D379|上海虹桥|厦门北|422|891
D3792|百色|广州南|935|1292
D380|厦门北|杭州东|935|1338
D381|上海虹桥|莆田|885|1346
D382|福州南|上海虹桥|457|835
D39|大连北|北京|998|1373
D3901|诏安|深圳北|483|657
D3902|深圳北|诏安|1125|1285
D4|沈阳北|北京|470|779
D41|北京|大连北|590|965
D43|大连北|北京|878|1274
D45|北京|大连北|457|842
D5|北京|沈阳北|423|713
D51|北京|沈阳北|1033|1397
D5102|成都东|丰都|1069|1284
D5105|丰都|成都东|414|612
D5111|遂宁|成都东|513|586
D5112|成都东|遂宁|1204|1270
D5114|阆中|成都东|1278|1409
D5116|成都东|阆中|1121|1256
D5122|南部|成都东|751|893
D5124|成都东|南部|469|599
D5126|广元|成都东|1164|1350
D5128|成都东|广元|916|1134
D5129|南充北|南部|685|714
D5130|南部|南充北|632|661
D5131|重庆北|广元|550|736
D5132|广元|重庆北|786|972
D5133|重庆北|阆中|995|1131
D5134|阆中|重庆北|1152|1280
D5137|营山|重庆北|1137|1341
D5139|重庆北|营山|882|1078
D5141|重庆北|合川|448|472
D5142|合川|重庆北|492|517
D5143|重庆北|合川|1080|1104
D5144|合川|重庆北|1124|1149
D5145|重庆北|潼南|1223|1267
D5146|潼南|重庆北|394|445
D5147|重庆北|潼南|788|840
D5148|潼南|重庆北|862|914
D5151|营山|南充|1293|1331
D5152|南充|营山|435|470
D5153|营山|南充|485|515
D5154|成都|营山|829|950
D5156|成都东|营山|1128|1258
D5159|武胜|成都东|1195|1343
D5160|成都东|武胜|1016|1163
D5161|南充|成都东|855|940
D5162|成都|南充|739|832
D5163|遂宁|成都东|1082|1165
D5164|成都东|遂宁|962|1039
D5171|广安南|成都东|873|1002
D5172|成都东|广安南|702|842
D5173|广安南|成都东|1247|1394
D5174|成都东|广安南|1023|1168
D5175|广安南|成都东|660|791
D5176|成都东|广安南|450|611
D5177|广安南|成都东|975|1100
D5178|成都东|广安南|827|955
